id,name,latitude,longitude,name_mm,road,township
298,Pyi Yeik Mon,16.822108,96.125836,ပြည်ရိပ်မွန်,Baho Road,Kamayut
299,Salin Kwin,16.812025,96.12605,စလင်းကွင်း,Upper Kyee Myin Daing Road,Kyee Myin Daing
300,Salin Kwin,16.81273,96.125929,စလင်းကွင်း,Upper Kyee Myin Daing Road,Kyee Myin Daing
301,Sinmalite,16.819289,96.121971,ဆင်မလိုက်,Kyee Myin Daing Kannar Road,Kyee Myin Daing
302,Sinmalite,16.819689,96.121818,ဆင်မလိုက်,Kyee Myin Daing Kannar Road,Kyee Myin Daing
303,Ta Kaung,16.854806,96.173462,တကောင်း,Thu Mingalar Road,South Okkalapa
304,Ta Kaung,16.854922,96.173107,တကောင်း,Thu Mingalar Road,South Okkalapa
307,Thinbaw Kyin,16.82442,96.123027,သင်္ဘောကျင်း,Bayint Naung Road,Kamayut
308,Thinbaw Kyin,16.82436,96.122837,သင်္ဘောကျင်း,Bayint Naung Road,Kamayut
309,Yae Kyaung,16.830092,96.121861,ရေကြောင်း,Bayint Naung Road,Kamayut
310,Yae Kyaung,16.830031,96.121648,ရေကြောင်း,Bayint Naung Road,Kamayut
311,Ye Win,16.817803,96.12658,ရဲဝင်း,Baho Road,Kamayut
312,Ye Win,16.818096,96.126442,ရဲဝင်း,Baho Road,Kamayut
318,Kyaung Shae/ Dhamar Yon,16.826485,96.132192,ကျောင်းရှေ့/ဓမ္မာရုံ,University Avenue Road,Kamayut
319,Saik Pyoe Yay,16.817862,96.133326,စိုက်ပျိုးရေး,Pyay Road,Kamayut
320,Saik Pyoe Yay,16.817303,96.133263,စိုက်ပျိုးရေး,Pyay Road,Kamayut
321,Har Mit Tic,16.813086,96.155949,ဟာမစ်တစ်,Kabar Aye Pagoda Road,Bahan
322,Har Mit Tic,16.814847,96.155824,ဟာမစ်တစ်,Kabar Aye Pagoda Road,Bahan
323,Kokkaing/ Kyaung Shae,16.820664,96.155299,ကုက္ကိုင်း/ ကျောင်းရှေ့,Kabar Aye Pagoda Road,Bahan
324,Kokkaing/ Kyaung Shae,16.820593,96.155206,ကုက္ကိုင်း/ ကျောင်းရှေ့,Kabar Aye Pagoda Road,Bahan
325,Set Hmu Tit/Myanmar Plaza,16.826941,96.154453,စက်မှု (၁)/မြန်မာပလာဇာ,Kabar Aye Pagoda Road,Bahan
326,Set Hmu Tit,16.827675,96.15721,စက်မှု (၁),No. 1 Industrial Road,Yankin
327,Set Hmu Tit,16.827536,96.157324,စက်မှု (၁),No. 1 Industrial Road,Yankin
330,Yankin Zay,16.828822,96.159214,ရန်ကင်းဈေး,Yanshin Street,Yankin
331,Yankin Zay,16.82892,96.159207,ရန်ကင်းဈေး,Yanshin Street,Yankin
332,Awine Htate/ Tamwe,16.811491,96.169976,အဝိုင်းထိပ်/ တာမွေ,East Shwe Gon Daing Road,Bahan
333,Awine Htate/ Tamwe,16.811647,96.17015,အဝိုင်းထိပ်/ တာမွေ,East Shwe Gon Daing Road,Bahan
334,Awine Lay,16.825246,96.171418,အဝိုင်းလေး,Moe Kaung Road,Yankin
335,Awine Lay,16.825667,96.171504,အဝိုင်းလေး,Moe Kaung Road,Yankin
336,Hmat Tan Yone,16.82733,96.171032,မှတ်တမ်းရုံး,Moe Kaung Road,Yankin
337,Hmat Tan Yone,16.827556,96.170742,မှတ်တမ်းရုံး,Moe Kaung Road,Yankin
338,Kalar Zay,16.822483,96.172094,ကုလားဈေး,East Horse Race Course Road,Tamwe
339,Kalar Zay,16.82238,96.171954,ကုလားဈေး,East Horse Race Course Road,Tamwe
340,Kyar Hmat Taing,16.829017,96.163738,ကြားမှတ်တိုင်,Yankin Road,Yankin
341,Kyar Hmat Taing,16.829251,96.163823,ကြားမှတ်တိုင်,Yankin Road,Yankin
342,Kyaung Shae,16.815407,96.172656,ကျောင်းရှေ့,East Horse Race Course Road,Tamwe
343,Kyaung Shae,16.815446,96.172466,ကျောင်းရှေ့,East Horse Race Course Road,Tamwe
344,Lan Sone,16.818935,96.172527,လမ်းဆုံ,East Horse Race Course Road,Tamwe
345,Lan Sone,16.819241,96.172281,လမ်းဆုံ,East Horse Race Course Road,Tamwe
346,Lan Sone,16.817532,96.166528,လမ်းဆုံ,U Chit Maung Road,Bahan
347,Lan Sone,16.817595,96.16674,လမ်းဆုံ,U Chit Maung Road,Bahan
348,Min Lan,16.819495,96.165249,မင်းလမ်း,U Chit Maung Road,Bahan
349,Min Lan,16.819669,96.164948,မင်းလမ်း,U Chit Maung Road,Bahan
350,Mya Lan,16.815803,96.168246,မြလမ်း,West Horse Race Course Road,Bahan
351,Mya Lan,16.816393,96.16748,မြလမ်း,West Horse Race Course Road,Bahan
354,Zay Kwae,16.822503,96.162803,ဈေးကွေ့,U Chit Maung Road,Bahan
355,Zay Kwae,16.822303,96.162665,ဈေးကွေ့,U Chit Maung Road,Bahan
356,Athin Taik,16.823072,96.183366,အသင်းတိုက်,Lay Daung Kan Road,Thingangyun
357,Athin Taik,16.823051,96.183464,အသင်းတိုက်,Lay Daung Kan Road,Thingangyun
358,Kaw Set,16.813765,96.188295,ကော်စက်,Thanthumar Road,Thingangyun
359,Kaw Set,16.813903,96.188372,ကော်စက်,Thanthumar Road,Thingangyun
360,Khap Chee Yar,16.826177,96.186584,ခပ်ချီးယား,Lay Daung Kan Road,Thingangyun
361,Khap Chee Yar,16.826198,96.186498,ခပ်ချီးယား,Lay Daung Kan Road,Thingangyun
363,Tamwe Zay Haung/ Akhun Lut Zay,16.813353,96.174892,တာမွေဈေးဟောင်း/ အခွန်လွတ်ဈေး,Kyaikkasan Road,Tamwe
364,Than Lan,16.819789,96.178082,သံလမ်း,Lay Daung Kan Road,Thingangyun
365,Than Lan,16.819962,96.178332,သံလမ်း,Lay Daung Kan Road,Thingangyun
366,Zawana,16.827762,96.187952,ဇဝန,Lay Daung Kan Road,Thingangyun
367,Zawana,16.828079,96.18817,ဇဝန,Lay Daung Kan Road,Thingangyun
368,Zawana,16.828169,96.187952,ဇဝန,Thu Mingalar Road,Thingangyun
369,Zawana,16.828347,96.187928,ဇဝန,Thu Mingalar Road,Thingangyun
370,A.B.C,16.79996,96.186879,အေဘီစီ,Upper Pazundaung Road,Pazundaung
371,A.B.C,16.79994,96.186782,အေဘီစီ,Upper Pazundaung Road,Pazundaung
372,Arthawka,16.80733,96.180163,အာသောက,Thamain Bayan Road,Tamwe
373,Arthawka,16.807242,96.180101,အာသောက,Thamain Bayan Road,Tamwe
374,Aung Mingalar,16.796309,96.176624,အောင်မင်္ဂလာ,Banyardala Road,Mingalar Taung Nyunt
375,Aung Mingalar,16.796486,96.176834,အောင်မင်္ဂလာ,Banyardala Road,Mingalar Taung Nyunt
376,Chauk Lan,16.803755,96.185249,(၆) လမ်း,Upper Pazundaung Road,Pazundaung
377,Chauk Lan,16.803807,96.185081,(၆) လမ်း,Upper Pazundaung Road,Pazundaung
378,Kyauk Myaung Zay,16.804034,96.175738,ကျောက်မြောင်းဈေး,Kyaikkasan Road,Tamwe
379,Kyauk Myaung Zay,16.804151,96.175646,ကျောက်မြောင်းဈေး,Kyaikkasan Road,Tamwe
380,Tamwe Bali,16.80953,96.177036,တာမွေဗလီ,Thamain Bayan Road,Tamwe
381,Tamwe Bali,16.809481,96.176962,တာမွေဗလီ,Thamain Bayan Road,Tamwe
382,Tamwe Plaza,16.810675,96.175352,တာမွေပလာဇာ,Thamain Bayan Road,Tamwe
383,Tamwe Plaza,16.810901,96.175102,တာမွေပလာဇာ,Thamain Bayan Road,Tamwe
384,Tamwe Zay/ Tamwe Bali,16.807522,96.176273,တာမွေဈေး/ တာမွေဗလီ,Kyaikkasan Road,Tamwe
385,Tamwe Zay/ Tamwe Bali,16.807725,96.176172,တာမွေဈေး/ တာမွေဗလီ,Kyaikkasan Road,Tamwe
387,Thida,16.799399,96.176018,သီတာ,Banyardala Road,Mingalar Taung Nyunt
388,Thida,16.799387,96.175793,သီတာ,Banyardala Road,Mingalar Taung Nyunt
389,Yone Lay,16.797084,96.186241,ရုံးလေး,Upper Pazundaung Road,Pazundaung
390,Yone Lay,16.797218,96.186182,ရုံးလေး,Upper Pazundaung Road,Pazundaung
391,Zay Lay,16.809825,96.183666,ဈေးလေး,Thanthumar Road,Thingangyun
392,Zay Lay,16.809926,96.183588,ဈေးလေး,Thanthumar Road,Thingangyun
395,Tit Zay Kwae,16.796412,96.195341,(၁) ဈေးကွေ့,Min Nandar Road,Thaketa
396,Tit Zay Kwae,16.796488,96.195482,(၁) ဈေးကွေ့,Min Nandar Road,Thaketa
397,Anawmar,16.80388,96.201768,အနော်မာ,Ayar Wun Main Road,Thaketa
398,Anawmar,16.803926,96.201911,အနော်မာ,Ayar Wun Main Road,Thaketa
399,Anawmar,16.795174,96.19815,အနော်မာ,Zingama Road,Thaketa
400,Anawmar,16.795256,96.198171,အနော်မာ,Zingama Road,Thaketa
403,Kyauk Taing,16.804242,96.196145,ကျောက်တိုင်,Ayar Wun Main Road,Thaketa
404,Kyauk Taing,16.804258,96.196239,ကျောက်တိုင်,Ayar Wun Main Road,Thaketa
405,Kyauk Taing,16.803722,96.195947,ကျောက်တိုင်,Min Nandar Road,Thaketa
406,Kyauk Taing,16.804654,96.195043,ကျောက်တိုင်,Min Nandar Road,Thaketa
407,Myayni Lan,16.802389,96.19669,မြေနီလမ်း,Min Nandar Road,Thaketa
408,Myayni Lan,16.802469,96.19656,မြေနီလမ်း,Min Nandar Road,Thaketa
409,Tat Phwet,16.799601,96.196862,တပ်ဖွဲ့,Min Nandar Road,Thaketa
410,Tat Phwet,16.799613,96.196778,တပ်ဖွဲ့,Min Nandar Road,Thaketa
411,Bokalay Zay,16.769081,96.164641,ဘိုကလေးဈေး,Strand Road,Pazundaung
412,Bokalay Zay,16.769119,96.164778,ဘိုကလေးဈေး,Strand Road,Pazundaung
413,Botahtaung Zay,16.769349,96.174957,ဗိုလ်တထောင်ဈေး,Strand Road,Pazundaung
414,Botahtaung Zay,16.769167,96.174863,ဗိုလ်တထောင်ဈေး,Strand Road,Pazundaung
415,Gandee,16.77384,96.174372,ဂန္ဓီ,Mahabandoola Road,Pazundaung
416,Gandee,16.773779,96.174183,ဂန္ဓီ,Mahabandoola Road,Pazundaung
418,Gandee,16.771189,96.174722,ဂန္ဓီ,Merchant Road,Pazundaung
421,Lin Sadaung,16.768981,96.180341,လင်းစဒေါင်း,Strand Road,Pazundaung
422,Lin Sadaung,16.76915,96.180462,လင်းစဒေါင်း,Strand Road,Pazundaung
423,Masalar Set/ Gandi,16.776354,96.174737,မဆလာစက်/ ဂန္ဓီ,Anawrahta Road,Botahtaung
424,Thida Seik,16.774333,96.180194,သီတာဆိပ်,Lower Pazundaung Road,Pazundaung
425,Thida Seik,16.77462,96.180076,သီတာဆိပ်,Lower Pazundaung Road,Pazundaung
426,Dhamar Yon,16.776521,96.197328,ဓမ္မာရုံ,Yamonar Road,Daw Bon
427,Dhamar Yon,16.777404,96.196148,ဓမ္မာရုံ,Yamonar Road,Daw Bon
430,Man Pyae,16.778397,96.19404,မာန်ပြေ,Yamonar Road,Daw Bon
431,Man Pyae,16.778429,96.193757,မာန်ပြေ,Yamonar Road,Daw Bon
432,Shukhinthar,16.774682,96.201276,ရှုခင်းသာ,Shukinthar Myo Pat Road,Thaketa
433,Shukhinthar,16.775021,96.200396,ရှုခင်းသာ,Shukinthar Myo Pat Road,Thaketa
435,Thone Gate Haung,16.777583,96.195345,(၃) ဂိတ်ဟောင်း,Myintawthar Road,Daw Bon
436,Thone Gate Haung,16.777644,96.195532,(၃) ဂိတ်ဟောင်း,Myintawthar Road,Daw Bon
439,Athin Taik,16.790336,96.183245,အသင်းတိုက်,Upper Pazundaung Road,Mingalar Taung Nyunt
440,Athin Taik,16.790253,96.183298,အသင်းတိုက်,Upper Pazundaung Road,Mingalar Taung Nyunt
441,Koe Lan,16.792376,96.185023,(၉) လမ်း,Upper Pazundaung Road,Mingalar Taung Nyunt
442,Koe Lan,16.792319,96.185123,(၉) လမ်း,Upper Pazundaung Road,Mingalar Taung Nyunt
443,Mingalar Zay,16.791773,96.174681,မင်္ဂလာဈေး,Mill Road,Mingalar Taung Nyunt
444,Mingalar Zay,16.791778,96.174517,မင်္ဂလာဈေး,Mill Road,Mingalar Taung Nyunt
445,Nyaung Tan,16.778142,96.175494,ညောင်တန်း,Lower Pazundaung Road,Pazundaung
446,Nyaung Tan,16.778577,96.175247,ညောင်တန်း,Lower Pazundaung Road,Pazundaung
447,Pazundaung Zay,16.780225,96.174547,ပုဇွန်တောင်ဈေး,Upper Pazundaung Road,Pazundaung
448,Pazundaung Zay,16.781613,96.174297,ပုဇွန်တောင်ဈေး,Upper Pazundaung Road,Pazundaung
449,Sar Taik,16.784402,96.174941,စာတိုက်,Upper Pazundaung Road,Pazundaung
450,Sar Taik,16.78448,96.174855,စာတိုက်,Upper Pazundaung Road,Pazundaung
451,Warso,16.782555,96.182733,ဝါဆို,Yamonar Road,Daw Bon
452,Warso,16.782604,96.183742,ဝါဆို,Yamonar Road,Daw Bon
453,Yuzana Plaza/ Lan Kyal,16.794242,96.175678,ယုဇနပလာဇာ/လမ်းကျယ်,Banyardala Road,Mingalar Taung Nyunt
454,Yuzana Plaza/ Lan Kyal,16.794463,96.175586,ယုဇနပလာဇာ/လမ်းကျယ်,Banyardala Road,Mingalar Taung Nyunt
455,Nal Myay Yon,16.790959,96.201848,နယ်မြေရုံး,Myintawthar Road,Thaketa
456,Nal Myay Yon,16.790887,96.20202,နယ်မြေရုံး,Myintawthar Road,Thaketa
457,Ashae Kyar,16.78042,96.196865,အရှေ့ကြား,Myintawthar Road,Thaketa
458,Ashae Kyar,16.780624,96.196846,အရှေ့ကြား,Myintawthar Road,Thaketa
459,Htu Par Yon,16.793805,96.201005,ထူပါရုံ,Zingama Road,Thaketa
460,Htu Par Yon,16.793742,96.201358,ထူပါရုံ,Zingama Road,Thaketa
461,Khin Ma Ma Kyar,16.783882,96.198539,ခင်မမကြား,Myintawthar Road,Thaketa
462,Khin Ma Ma Kyar,16.784193,96.198575,ခင်မမကြား,Myintawthar Road,Thaketa
463,Sar Taik,16.788826,96.201028,စာတိုက်,Myintawthar Road,Thaketa
464,Sar Taik,16.789011,96.200877,စာတိုက်,Myintawthar Road,Thaketa
465,Si Saing,16.786302,96.199553,ဆီဆိုင်,Myintawthar Road,Thaketa
466,Si Saing,16.78632,96.199774,ဆီဆိုင်,Myintawthar Road,Thaketa
467,Thadar Yon,16.793654,96.193935,သဒ္ဓါရုံ,Min Nandar Road,Thaketa
468,Thadar Yon,16.793775,96.194093,သဒ္ဓါရုံ,Min Nandar Road,Thaketa
469,Thinbaw Kyin,16.781903,96.188016,သင်္ဘောကျင်း,Min Nandar Road,Thaketa
470,Thinbaw Kyin,16.781991,96.187698,သင်္ဘောကျင်း,Min Nandar Road,Thaketa
471,Thinbaw Kyin,16.781965,96.187147,သင်္ဘောကျင်း,Yamonar Road,Daw Bon
472,Thinbaw Kyin,16.781294,96.188718,သင်္ဘောကျင်း,Yamonar Road,Daw Bon
473,Wet Su,16.789535,96.19194,ဝက်စု,Min Nandar Road,Thaketa
474,Wet Su,16.789452,96.191791,ဝက်စု,Min Nandar Road,Thaketa
475,Yan Aung,16.785668,96.189918,ရန်အောင်,Min Nandar Road,Thaketa
476,Yan Aung,16.786143,96.190049,ရန်အောင်,Min Nandar Road,Thaketa
477,Yan Pyay,16.77991,96.191028,ရန်ပြေ,Yamonar Road,Daw Bon
478,Yan Pyay,16.779838,96.191365,ရန်ပြေ,Yamonar Road,Daw Bon
479,Nal Myay Yon,16.788995,96.205846,နယ်မြေရုံး,Shukinthar Myo Pat Road,Thaketa
480,Nal Myay Yon,16.789417,96.205816,နယ်မြေရုံး,Shukinthar Myo Pat Road,Thaketa
481,Khan Ma,16.790511,96.214546,ခန်းမ,Shukinthar Myo Pat Road,Thaketa
482,Khan Ma,16.790942,96.214632,ခန်းမ,Shukinthar Myo Pat Road,Thaketa
483,Kyaung Shae,16.778807,96.202652,ကျောင်းရှေ့,Shukinthar Myo Pat Road,Thaketa
484,Kyaung Shae,16.779226,96.202563,ကျောင်းရှေ့,Shukinthar Myo Pat Road,Thaketa
485,Kyel Ngar Pwint,16.791209,96.209632,ကြယ်ငါးပွင့်,Shukinthar Myo Pat Road,Thaketa
486,Kyel Ngar Pwint,16.791294,96.210007,ကြယ်ငါးပွင့်,Shukinthar Myo Pat Road,Thaketa
487,Lay-sae-koe Asane Gate,16.790983,96.211327,(၄၉) အစိမ်းဂိတ်,Shukinthar Myo Pat Road,Thaketa
488,Lay-sae-koe Asane Gate,16.791127,96.211778,(၄၉) အစိမ်းဂိတ်,Shukinthar Myo Pat Road,Thaketa
489,Mee Thwe Saing,16.781574,96.203753,မီးသွေးဆိုင်,Shukinthar Myo Pat Road,Thaketa
490,Mee Thwe Saing,16.781887,96.203728,မီးသွေးဆိုင်,Shukinthar Myo Pat Road,Thaketa
491,Ngar Kwae,16.791271,96.206392,(၅) ကွေ့,Zingama Road,Thaketa
492,Ngar Kwae,16.791695,96.206537,(၅) ကွေ့,Zingama Road,Thaketa
493,Ngar Kwae,16.790995,96.206627,(၅) ကွေ့,Shukinthar Myo Pat Road,Thaketa
494,Ngar Kwae,16.79106,96.206414,(၅) ကွေ့,Shukinthar Myo Pat Road,Thaketa
495,Si Saing,16.783991,96.204237,ဆီဆိုင်,Shukinthar Myo Pat Road,Thaketa
496,Si Saing,16.784469,96.204035,ဆီဆိုင်,Shukinthar Myo Pat Road,Thaketa
497,Waizayantar,16.791579,96.207443,ဝေဇယန္တာ,Shukinthar Myo Pat Road,Thaketa
498,Waizayantar,16.791674,96.207644,ဝေဇယန္တာ,Shukinthar Myo Pat Road,Thaketa
499,Yoke Shin Yon,16.792665,96.202841,ရုပ်ရှင်ရုံ,Myintawthar Road,Thaketa
500,Yoke Shin Yon,16.793286,96.203017,ရုပ်ရှင်ရုံ,Myintawthar Road,Thaketa
501,Yoke Shin Yon,16.792812,96.203151,ရုပ်ရှင်ရုံ,Zingama Road,Thaketa
502,Yoke Shin Yon,16.792879,96.203407,ရုပ်ရှင်ရုံ,Zingama Road,Thaketa
503,Sae-Thone Gate,16.793243,96.219589,(၁၃) ဂိတ်,Shukinthar Myo Pat Road,Thaketa
504,Sae-Thone Gate,16.79369,96.219668,(၁၃) ဂိတ်,Shukinthar Myo Pat Road,Thaketa
505,Gate Wa,16.790572,96.216842,ဂိတ်ဝ,Shukinthar Myo Pat Road,Thaketa
506,Gate Wa,16.79125,96.217443,ဂိတ်ဝ,Shukinthar Myo Pat Road,Thaketa
507,Lat Hmat Gate,16.77839,96.243879,လက်မှတ်ဂိတ်,Kyaik Khauk Pagoda Road,Thanlyin
508,Lat Hmat Gate,16.778698,96.244222,လက်မှတ်ဂိတ်,Kyaik Khauk Pagoda Road,Thanlyin
515,Khun Zay,16.798736,96.20583,(၇) ဈေး,Myintawthar Road,Thaketa
516,Khun Zay,16.798962,96.205822,(၇) ဈေး,Myintawthar Road,Thaketa
519,Kyan Mar Yae,16.796244,96.204615,ကျန်းမာရေး,Myintawthar Road,Thaketa
520,Kyan Mar Yae,16.796623,96.204681,ကျန်းမာရေး,Myintawthar Road,Thaketa
521,Kyaung Kwae,16.803613,96.206454,ကျောင်းကွေ့,Myintawthar Road,Thaketa
522,Kyaung Kwae,16.803614,96.206572,ကျောင်းကွေ့,Myintawthar Road,Thaketa
523,Kyaung Kwae/ Htuu Par Yone,16.803715,96.205867,ကျောင်းကွေ့/ထူပါရုံ,Ayar Wun Main Road,Thaketa
524,Kyaung Kwae/ Htuu Par Yone,16.80381,96.205891,ကျောင်းကွေ့/ထူပါရုံ,Ayar Wun Main Road,Thaketa
525,Myayni,16.803538,96.209864,မြေနီ,Ayar Wun Main Road,Thaketa
526,Myayni,16.803656,96.210097,မြေနီ,Ayar Wun Main Road,Thaketa
527,Paya Shae,16.801955,96.20669,ဘုရားရှေ့,Myintawthar Road,Thaketa
528,Paya Shae,16.802075,96.206599,ဘုရားရှေ့,Myintawthar Road,Thaketa
529,Shit Gate,16.804751,96.213528,(၈) ဂိတ်,Ayar Wun Main Road,Thaketa
530,Shit Gate,16.804949,96.213742,(၈) ဂိတ်,Ayar Wun Main Road,Thaketa
535,Ta Sal Zay,16.808245,96.220304,(၁၀) ဈေး,Ayar Wun Main Road,Thaketa
536,Ta Sal Zay,16.808139,96.220355,(၁၀) ဈေး,Ayar Wun Main Road,Thaketa
537,Thone-Sae-Lay Kar Gyi Gate,16.809509,96.223124,(၃၄) ကားကြီးဂိတ်,Ayar Wun Main Road,Thaketa
538,Thone-Sae-Lay Kar Gyi Gate,16.810434,96.224488,(၃၄) ကားကြီးဂိတ်,Ayar Wun Main Road,Thaketa
539,Awine,16.808276,96.217783,အဝိုင်း,Shukinthar Road,Thaketa
540,Awine,16.807905,96.21795,အဝိုင်း,Shukinthar Road,Thaketa
541,Thama College,16.755061,96.258146,သမကောလိပ်,Thanlyin,Thanlyin
542,Lelyar Gate Yinn,16.804733,96.225606,လယ်ယာ (ဂိတ်ရင်း),Nawarat Pat Road,Thaketa
543,Sauk Lote Yae,16.799077,96.224288,ဆောက်လုပ်ရေး,Shukinthar Myo Pat Road,Thaketa
544,Sauk Lote Yae,16.799351,96.224252,ဆောက်လုပ်ရေး,Shukinthar Myo Pat Road,Thaketa
545,Sauk Lote Yae,16.803077,96.223293,ဆောက်လုပ်ရေး,Thanlyin Tada Chint Road,Thaketa
546,Sauk Lote Yae,16.803144,96.223492,ဆောက်လုပ်ရေး,Thanlyin Tada Chint Road,Thaketa
547,Sauk Lote Yae,16.802921,96.223752,ဆောက်လုပ်ရေး,Yadanar Road,Thaketa
548,Sauk Lote Yae,16.803463,96.22405,ဆောက်လုပ်ရေး,Yadanar Road,Thaketa
549,Tadar Htate,16.801239,96.225542,တံတားထိပ်,Nawarat Pat Road,Thaketa
550,Tadar Htate,16.801254,96.225282,တံတားထိပ်,Nawarat Pat Road,Thaketa
551,Tayar-Shit Taung,16.806431,96.218966,(၁၀၈) တောင်,Thalyin Thada Chin Kat Road,Thaketa
